item
http://www.wikidata.org/entity/Q137737519
http://www.wikidata.org/entity/Q138668156
http://www.wikidata.org/entity/Q10860471
http://www.wikidata.org/entity/Q4443729
http://www.wikidata.org/entity/Q6665845
http://www.wikidata.org/entity/Q22662532
http://www.wikidata.org/entity/Q125022196
http://www.wikidata.org/entity/Q5739200
http://www.wikidata.org/entity/Q28016054
http://www.wikidata.org/entity/Q137556672
http://www.wikidata.org/entity/Q1344463
http://www.wikidata.org/entity/Q2905047
http://www.wikidata.org/entity/Q3721167
http://www.wikidata.org/entity/Q31842348
http://www.wikidata.org/entity/Q131625744
http://www.wikidata.org/entity/Q137274388
http://www.wikidata.org/entity/Q2957536
http://www.wikidata.org/entity/Q113182660
http://www.wikidata.org/entity/Q136530578
http://www.wikidata.org/entity/Q527
http://www.wikidata.org/entity/Q17118943
http://www.wikidata.org/entity/Q17624718
http://www.wikidata.org/entity/Q28209858
http://www.wikidata.org/entity/Q118220895
http://www.wikidata.org/entity/Q136758154
http://www.wikidata.org/entity/Q12047375
http://www.wikidata.org/entity/Q12651945
http://www.wikidata.org/entity/Q85192701
http://www.wikidata.org/entity/Q86811900
http://www.wikidata.org/entity/Q121872016
http://www.wikidata.org/entity/Q777721
http://www.wikidata.org/entity/Q1539525
http://www.wikidata.org/entity/Q1471822
http://www.wikidata.org/entity/Q3688828
http://www.wikidata.org/entity/Q16474600
http://www.wikidata.org/entity/Q137806372
http://www.wikidata.org/entity/Q137806440
http://www.wikidata.org/entity/Q137807894
http://www.wikidata.org/entity/Q6984278
http://www.wikidata.org/entity/Q64153541
http://www.wikidata.org/entity/Q1153471
http://www.wikidata.org/entity/Q12975157
http://www.wikidata.org/entity/Q1899406
http://www.wikidata.org/entity/Q5421766
http://www.wikidata.org/entity/Q15811406
http://www.wikidata.org/entity/Q543405
http://www.wikidata.org/entity/Q770289
http://www.wikidata.org/entity/Q1980108
http://www.wikidata.org/entity/Q2526300
http://www.wikidata.org/entity/Q85760010
http://www.wikidata.org/entity/Q9267082
http://www.wikidata.org/entity/Q12094878
http://www.wikidata.org/entity/Q513479
http://www.wikidata.org/entity/Q604079
http://www.wikidata.org/entity/Q846504
http://www.wikidata.org/entity/Q901731
http://www.wikidata.org/entity/Q1627085
http://www.wikidata.org/entity/Q2303165
http://www.wikidata.org/entity/Q2722041
http://www.wikidata.org/entity/Q2929220
http://www.wikidata.org/entity/Q3443194
http://www.wikidata.org/entity/Q5069879
http://www.wikidata.org/entity/Q5170059
http://www.wikidata.org/entity/Q6731851
http://www.wikidata.org/entity/Q10747136
http://www.wikidata.org/entity/Q11635977
http://www.wikidata.org/entity/Q60971306
http://www.wikidata.org/entity/Q4069739
http://www.wikidata.org/entity/Q2751465
http://www.wikidata.org/entity/Q6411070
http://www.wikidata.org/entity/Q1470163
http://www.wikidata.org/entity/Q42862951
http://www.wikidata.org/entity/Q42864158
http://www.wikidata.org/entity/Q42866822
http://www.wikidata.org/entity/Q42869066
http://www.wikidata.org/entity/Q42869068
http://www.wikidata.org/entity/Q98526825
http://www.wikidata.org/entity/Q5251284
http://www.wikidata.org/entity/Q16927722
http://www.wikidata.org/entity/Q12494
http://www.wikidata.org/entity/Q564491
http://www.wikidata.org/entity/Q690165
http://www.wikidata.org/entity/Q836538
http://www.wikidata.org/entity/Q894347
http://www.wikidata.org/entity/Q926500
http://www.wikidata.org/entity/Q1133209
http://www.wikidata.org/entity/Q1141033
http://www.wikidata.org/entity/Q1150150
http://www.wikidata.org/entity/Q1756465
http://www.wikidata.org/entity/Q2456855
http://www.wikidata.org/entity/Q2757253
http://www.wikidata.org/entity/Q2923090
